Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
814,Rings,83080890,27793018,55287872,2017.csv,2017,0.33452961324800445,0.6654703867519955
815,Savages,82966152,47382068,35584084,2012.csv,2012,0.5711011883496778,0.4288988116503222
816,Once Upon A Time,82886178,485728,82400450,2017.csv,2017,0.005860180933906736,0.9941398190660933
817,"Big Mommas: Like Father, Like Son",82686066,37915414,44770652,2011.csv,2011,0.4585465947793429,0.5414534052206571
818,Oceans 2010 Re-release,82651439,19422319,63229120,2010.csv,2010,0.2349906938704358,0.7650093061295642
819,Sinister,82515113,48086903,34428210,2012.csv,2012,0.5827647960683275,0.4172352039316725
820,Act of Valor,82497035,70012847,12484188,2012.csv,2012,0.8486710704208945,0.1513289295791055
821,Hitman: Agent 47,82347656,22467450,59880206,2015.csv,2015,0.2728365455842483,0.7271634544157517
822,Abduction,82087155,28087155,54000000,2011.csv,2011,0.34216260753585626,0.6578373924641437
823,Ouija: Origin of Evil,81705746,35144505,46561241,2016.csv,2016,0.43013504827432825,0.5698649517256718
824,One Piece: Stampede,81562741,1298528,80264213,2019.csv,2019,0.01592060276640286,0.9840793972335972
825,Frankenweenie,81491068,35291068,46200000,2012.csv,2012,0.43306670124877983,0.5669332987512202
826,Tinker Tailor Soldier Spy,81244605,24149393,57095212,2011.csv,2011,0.297243035399089,0.7027569646009111
827,Edge of Darkness,81126522,43313890,37812632,2010.csv,2010,0.5339054224461884,0.46609457755381156
828,Underworld: Blood Wars,81093313,30353973,50739340,2016.csv,2016,0.37430919858953104,0.625690801410469
829,A Dog's Way Home,80708134,42004346,38703788,2019.csv,2019,0.5204474929379485,0.4795525070620515
830,Go Away Mr Tumour,80606893,286639,80320254,2015.csv,2015,0.0035560110225312867,0.9964439889774687
831,Vampires Suck,80547866,36661504,43886362,2010.csv,2010,0.4551517727359779,0.5448482272640222
832,Den of Thieves,80509622,44947622,35562000,2018.csv,2018,0.5582888216764947,0.44171117832350526
833,Muppets Most Wanted,80383113,51183113,29200000,2014.csv,2014,0.6367396221641727,0.36326037783582726
834,Hereditary,80239658,44069456,36170202,2018.csv,2018,0.5492228792899392,0.4507771207100609
835,The Wedding Ringer,79799880,64460211,15339669,2015.csv,2015,0.8077732823658381,0.19222671763416185
836,The Grey,79781695,51580236,28201459,2012.csv,2012,0.6465171741462751,0.353482825853725
837,Letters to Juliet,79293444,53032453,26260991,2010.csv,2010,0.6688125817816666,0.3311874182183334
838,Manchester by the Sea,78988148,47695371,31292777,2016.csv,2016,0.603829463124012,0.396170536875988
839,Lady Bird,78965611,48958273,30007338,2017.csv,2017,0.6199948608008617,0.3800051391991382
840,Paranormal Activity: The Ghost Dimension,78903124,18300124,60603000,2015.csv,2015,0.2319315519116835,0.7680684480883165
841,The Boss,78844582,63285885,15558697,2016.csv,2016,0.8026662504216207,0.1973337495783794
842,The Attorney,78547586,557236,77990350,2013.csv,2013,0.007094247301247424,0.9929057526987526
843,The Family,78418811,36918811,41500000,2013.csv,2013,0.47079024189744473,0.5292097581025552
844,Scary Movie 5,78378744,32015787,46362957,2013.csv,2013,0.4084753769465864,0.5915246230534136
845,R.I.P.D.,78324220,33618855,44705365,2013.csv,2013,0.4292268087700075,0.5707731912299925
846,Priest,78309505,29137000,49172505,2011.csv,2011,0.37207488414082046,0.6279251158591795
847,If I Stay,78274843,50474843,27800000,2014.csv,2014,0.6448411911857811,0.3551588088142189
848,Tag,78130625,54730625,23400000,2018.csv,2018,0.7005015638874001,0.2994984361125999
849,Shin Godzilla,77947607,1918403,76029204,2016.csv,2016,0.024611441888139043,0.975388558111861
850,Tiny Times,77717014,23462,77693552,2013.csv,2013,0.0003018901369525082,0.9996981098630475
851,The Back-up Plan,77477008,37490007,39987001,2010.csv,2010,0.48388558060992753,0.5161144193900725
852,Diary of a Wimpy Kid: Dog Days,77229695,49008662,28221033,2012.csv,2012,0.6345831354118386,0.3654168645881613
853,Mike and Dave Need Wedding Dates,77068246,46009673,31058573,2016.csv,2016,0.596999093504736,0.40300090649526393
854,Drive,76976666,35061555,41915111,2011.csv,2011,0.45548289919441304,0.544517100805587
855,"I, Frankenstein",76801179,19075290,57725889,2014.csv,2014,0.248372358971208,0.751627641028792
856,Sanju,76693052,7909317,68783735,2018.csv,2018,0.10312951165380665,0.8968704883461933
857,The Book Thief,76586316,21488481,55097835,2013.csv,2013,0.28057859578987976,0.7194214042101202
858,Cold Pursuit,76419755,32138862,44280893,2019.csv,2019,0.42055698817668286,0.5794430118233171
859,The Ides of March,76338111,40962534,35375577,2011.csv,2011,0.5365934978401549,0.4634065021598452
860,Kubo and the Two Strings,76249438,48023088,28226350,2016.csv,2016,0.6298156322148892,0.37018436778511077
861,Diary of a Wimpy Kid,76196538,64003625,12192913,2010.csv,2010,0.8399807482066968,0.16001925179330326
862,The Mechanic,76130093,29121498,47008595,2011.csv,2011,0.38252282182290254,0.6174771781770975
863,If You Are the One 2,76085443,426894,75658549,2010.csv,2010,0.005610718465554574,0.9943892815344454
864,Vice,76073488,47836282,28237206,2018.csv,2018,0.6288167304751426,0.3711832695248573
865,Widows,75984700,42402632,33582068,2018.csv,2018,0.5580417110286676,0.4419582889713324
866,Sicario: Day of the Soldado,75837743,50072235,25765508,2018.csv,2018,0.6602548153364743,0.33974518466352566
867,A Dog's Journey,75602573,22782371,52820202,2019.csv,2019,0.30134385770177424,0.6986561422982257
868,Bajrangi Bhaijaan,75547184,8178001,67369183,2015.csv,2015,0.10825024265629808,0.8917497573437019
869,Searching,75462037,26020957,49441080,2018.csv,2018,0.3448218208050758,0.6551781791949242
870,The Change-Up,75450437,37081475,38368962,2011.csv,2011,0.49146799507602584,0.5085320049239741
871,The Spy Who Dumped Me,75320680,33562069,41758611,2018.csv,2018,0.4455890334500432,0.5544109665499568
872,Larry Crowne,75055070,35608245,39446825,2011.csv,2011,0.47442824315532584,0.5255717568446742
873,Easy A,75026216,58401464,16624752,2010.csv,2010,0.7784140946146078,0.22158590538539222
874,Tyler Perry's Boo! A Madea Halloween,74827344,73206343,1621001,2016.csv,2016,0.9783367828744529,0.021663217125547047
875,A Madea Family Funeral,74747725,73257045,1490680,2019.csv,2019,0.9800571856869222,0.019942814313077754
876,Crimson Peak,74679822,31090320,43589502,2014.csv,2014,0.4163148648104705,0.5836851351895295
877,Escape from Planet Earth,74597643,57012977,17584666,2013.csv,2013,0.7642731687916735,0.23572683120832652
878,Hubble 3D,74249729,52522904,21726825,2010.csv,2010,0.7073817602755156,0.29261823972448436
879,August: Osage County,74188937,37738810,36450127,2013.csv,2013,0.5086851426379111,0.4913148573620889
880,Miracles from Heaven,73983003,61705123,12277880,2016.csv,2016,0.8340445845378837,0.16595541546211634
881,Cats,73695985,27166770,46529215,2019.csv,2019,0.3686329723389951,0.6313670276610048
882,Charlie's Angels,73279888,17803077,55476811,2019.csv,2019,0.24294629107511737,0.7570537089248827
883,War Room,73267874,67790117,5477757,2015.csv,2015,0.9252365777666758,0.07476342223332426
884,To Rome with Love,73244881,16685867,56559014,2012.csv,2012,0.22780932636097806,0.7721906736390219
885,Here Comes the Boom,73100172,45290318,27809854,2012.csv,2012,0.6195651359069305,0.3804348640930694
886,The Best Man Holiday,72835710,70525195,2310515,2013.csv,2013,0.9682777170703766,0.0317222829296234
887,The Transporter Refuelled,72629670,16029670,56600000,2015.csv,2015,0.22070415575342694,0.779295844246573
888,Diary of a Wimpy Kid: Rodrick Rules,72526996,52698535,19828461,2011.csv,2011,0.7266057868989914,0.27339421310100864
889,Doctor Sleep,72381712,31581712,40800000,2019.csv,2019,0.4363217051290525,0.5636782948709476
890,Second Act,72282227,39282227,33000000,2018.csv,2018,0.5434562357908536,0.45654376420914644
891,What Men Want,72216294,54611903,17604391,2019.csv,2019,0.7562268841987377,0.24377311580126224
892,Run All Night,71561644,26461644,45100000,2015.csv,2015,0.3697741208963841,0.6302258791036159
893,Brick Mansions,71416730,20396829,51019901,2014.csv,2014,0.28560295325759105,0.714397046742409
894,The Counselor,71009334,16973715,54035619,2013.csv,2013,0.23903498376706364,0.7609650162329363
895,Son of God,70829270,59700064,11129206,2014.csv,2014,0.842872784090532,0.15712721590946793
896,I Am Not Madame Bovary,70826207,436798,70389409,2016.csv,2016,0.006167180461887504,0.9938328195381125
897,Spirited Away 2018 Re-release,70186029,1175067,69010962,2018.csv,2018,0.016742178133485795,0.9832578218665142
898,Think Like a Man Too,70181428,65182182,4999246,2014.csv,2014,0.9287668241803231,0.07123317581967696
899,The Cabin in the Woods 2012 Re-release,69935600,42073277,27862323,2012.csv,2012,0.6016002865493397,0.39839971345066033
900,After,69733482,12138565,57594917,2019.csv,2019,0.17407082870177054,0.8259291712982294
901,The Dilemma,69721966,48475290,21246676,2011.csv,2011,0.6952656785380952,0.3047343214619048
902,Exit,69501772,470699,69031073,2019.csv,2019,0.006772474808268198,0.9932275251917319
903,The Last Exorcism,69432527,41034350,28398177,2010.csv,2010,0.5909960615433167,0.40900393845668326
904,13 Hours,69411370,52853219,16558151,2015.csv,2015,0.7614490104431018,0.23855098955689824
905,Finding Nemo 2012 3D Release,69328283,41128283,28200000,2012.csv,2012,0.5932396017942634,0.4067603982057366
906,Takers,69055695,57744720,11310975,2010.csv,2010,0.8362050371080908,0.1637949628919092
907,Anna Karenina,68929150,12816367,56112783,2012.csv,2012,0.18593536986891612,0.8140646301310839
908,Running Man,68782475,310978,68471497,2015.csv,2015,0.004521180722269735,0.9954788192777303
909,The Nut Job 2: Nutty by Nature,68743485,28370522,40372963,2017.csv,2017,0.41270124725273966,0.5872987527472603
910,Playing with Fire,68631669,44451847,24179822,2019.csv,2019,0.6476871049136224,0.3523128950863777
911,The Call,68572631,51872378,16700253,2013.csv,2013,0.7564589143444124,0.24354108565558757
912,One Direction: This Is Us,68532898,28873374,39659524,2013.csv,2013,0.4213067715303678,0.5786932284696322
913,Stalingrad,68316452,1013945,67302507,2013.csv,2013,0.014841886109659207,0.9851581138903408
914,The Watch,68267862,35353000,32914862,2012.csv,2012,0.5178571433802922,0.4821428566197078
915,Moonrise Kingdom,68263166,45512466,22750700,2012.csv,2012,0.6667207026407185,0.3332792973592816
916,Shoplifters,67998954,3313513,64685441,2018.csv,2018,0.04872888191780127,0.9512711180821988
917,Legion,67918658,40168080,27750578,2010.csv,2010,0.591414512342102,0.4085854876578981
918,The American,67876281,35606376,32269905,2010.csv,2010,0.5245775913975016,0.4754224086024984
919,A Beautiful Day in the Neighborhood,67760877,61704055,6056822,2019.csv,2019,0.9106147637374882,0.08938523626251177
920,Jersey Boys,67647013,47047013,20600000,2014.csv,2014,0.6954780545890474,0.30452194541095257
921,12 Strong,67450815,45819713,21631102,2018.csv,2018,0.6793055502739292,0.32069444972607075
922,The Next Three Days,67448651,21148651,46300000,2010.csv,2010,0.3135518751887269,0.6864481248112732
923,American Assassin,67234188,36249674,30984514,2017.csv,2017,0.5391553773208356,0.4608446226791644
924,War,67179155,4654000,62525155,2019.csv,2019,0.06927744178979328,0.9307225582102068
925,Skyline,66984887,21393620,45591267,2010.csv,2010,0.31937980279044137,0.6806201972095586
926,The Giver,66980456,45090374,21890082,2014.csv,2014,0.6731870263767687,0.32681297362323125
927,Madea's Witness Protection,66899242,65653242,1246000,2012.csv,2012,0.9813749758181116,0.018625024181888338
928,Selma,66787908,52076908,14711000,2014.csv,2014,0.779735577284439,0.22026442271556101
929,Victoria & Abdul,66558465,22245070,44313395,2017.csv,2017,0.33421849497280326,0.6657815050271968
930,"Love, Simon",66316289,40826341,25489948,2018.csv,2018,0.615630663531248,0.38436933646875204
931,Mile 22,66308758,36108758,30200000,2018.csv,2018,0.5445548836851989,0.4554451163148011
932,One Piece Film: Gold,66207073,423593,65783480,2016.csv,2016,0.00639800221949096,0.9936019977805091
933,Life of the Party,65859911,53059911,12800000,2018.csv,2018,0.8056480823364611,0.1943519176635389
934,Beijing Love Story,65842375,428318,65414057,2014.csv,2014,0.0065052027664554936,0.9934947972335445
935,The Age of Adaline,65663276,42629776,23033500,2015.csv,2015,0.6492179281460158,0.35078207185398425
936,Moonlight,65336603,27854932,37481671,2016.csv,2016,0.42632966394044086,0.5736703360595592
937,Something Borrowed,65100369,39046489,26053880,2011.csv,2011,0.5997890580312993,0.40021094196870066
938,Pirates,64858224,415775,64442449,2014.csv,2014,0.006410520892462304,0.9935894791075377
939,Hot Tub Time Machine,64735752,50287556,14448196,2010.csv,2010,0.7768127262969,0.22318727370309996
940,God's Not Dead,64667874,60755732,3912142,2014.csv,2014,0.9395040882277961,0.060495911772203925
941,The Darkest Hour,64626786,21443494,43183292,2011.csv,2011,0.3318050506178661,0.6681949493821339
942,Happy Death Day 2U,64600152,28148130,36452022,2019.csv,2019,0.43572854131984085,0.5642714586801592
943,Monster Trucks,64493915,33370166,31123749,2016.csv,2016,0.5174157282900255,0.4825842717099745
944,Fences,64414761,57682904,6731857,2016.csv,2016,0.8954920130806664,0.10450798691933359
945,Capernaum,64413178,1661096,62752082,2018.csv,2018,0.02578813919102082,0.9742118608089791
946,Zhongkui: Snow Girl and the Dark Crystal,64325947,165428,64160519,2015.csv,2015,0.002571714956641058,0.9974282850433589
947,Isle of Dogs,64241499,32015231,32226268,2018.csv,2018,0.49835747139088393,0.5016425286091161
948,Thunder and the House of Magic,64197205,4091,64193114,2013.csv,2013,6.372551577595941e-05,0.9999362744842241
949,The Danish Girl,64191523,11114018,53077505,2015.csv,2015,0.1731384064528271,0.8268615935471729
950,The Boy,64188367,35819556,28368811,2015.csv,2015,0.5580381255064488,0.4419618744935511
951,The Grandmaster,64076736,6594959,57481777,2013.csv,2013,0.10292282990194757,0.8970771700980524
952,Hanna,63782078,40259119,23522959,2011.csv,2011,0.6311979832328448,0.3688020167671552
953,"Hail, Caesar!",63647656,30498085,33149571,2016.csv,2016,0.4791705919225054,0.5208294080774947
954,Elite Squad 2: The Enemy Within,63618850,100119,63518731,2010.csv,2010,0.0015737316848701288,0.9984262683151298
955,Footloose 2011 Re-release,63543328,51802742,11740586,2011.csv,2011,0.815234952755386,0.18476504724461396
956,Conan the Barbarian,63523283,21295021,42228262,2011.csv,2011,0.33523174487061697,0.664768255129383
957,Begin Again,63464861,16170632,47294229,2014.csv,2014,0.25479661887229216,0.7452033811277078
958,Colombiana,63458440,36665854,26792586,2011.csv,2011,0.5777931824356224,0.42220681756437756
959,Side Effects,63414135,32172757,31241378,2013.csv,2013,0.5073436229950941,0.49265637700490594
960,The Host,63365859,26627201,36738658,2013.csv,2013,0.42021368320754554,0.5797863167924544
961,The Longest Ride,62944815,37446117,25498698,2015.csv,2015,0.5949039170263667,0.4050960829736333
962,Unfriended,62882090,32482090,30400000,2015.csv,2015,0.5165555088897331,0.4834444911102668
963,The Mountain Between Us,62832209,30348555,32483654,2017.csv,2017,0.48300951825519933,0.5169904817448007
964,The Star,62812974,40852824,21960150,2017.csv,2017,0.65038830990553,0.34961169009446996
965,The Nice Guys,62788218,36261763,26526455,2016.csv,2016,0.5775249585837904,0.4224750414162097
966,Beauty and the Beast 2012 3D Release,62767829,47617067,15150762,2012.csv,2012,0.7586221757008674,0.2413778242991326
967,Devil,62695489,33601190,29094299,2010.csv,2010,0.5359427055429777,0.46405729445702226
968,Runner Runner,62675095,19316646,43358449,2013.csv,2013,0.3082028994132358,0.6917971005867641
969,How to Be a Latin Lover,62547032,32149404,30397628,2017.csv,2017,0.5140036700702281,0.4859963299297719
970,47 Meters Down,62187529,44307191,17880338,2017.csv,2017,0.7124771109654477,0.28752288903455225
971,Brooklyn,62076141,38322743,23753398,2015.csv,2015,0.6173506017392415,0.3826493982607585
972,"Dragon Ball Z: Resurrection ""F""",61768190,8008363,53759827,2015.csv,2015,0.1296518968744268,0.8703481031255732
973,White Snake,61631776,34730,61597046,2019.csv,2019,0.000563508018980339,0.9994364919810197
974,"Everything, Everything",61621140,34121140,27500000,2017.csv,2017,0.5537245821807256,0.4462754178192744
975,Woman in Gold,61619773,33307793,28311980,2015.csv,2015,0.540537418078447,0.459462581921553
976,The Face Reader,61559184,515876,61043308,2013.csv,2013,0.008380163063889865,0.9916198369361101
977,Krampus,61548707,42725475,18823232,2015.csv,2015,0.694173396688902,0.305826603311098
978,From Up on Poppy Hill,61459425,1002895,60456530,2011.csv,2011,0.0163180016734618,0.9836819983265382
979,The Legend of Hercules,61279452,18848538,42430914,2013.csv,2013,0.30758333152195944,0.6924166684780406
980,The Walk,61181942,10137502,51044440,2014.csv,2014,0.16569434817874856,0.8343056518212515
981,Ma,61105672,45896028,15209644,2019.csv,2019,0.7510927627144007,0.24890723728559927
982,Snatched,60845711,45852178,14993533,2017.csv,2017,0.7535811028652455,0.24641889713475448
983,Kick-Ass 2,60795985,28795985,32000000,2013.csv,2013,0.4736494523445915,0.5263505476554085
